"구명","동명","수질측정지점명","전기전도도","PH","잔류염소","탁도","수온","구코드","동코드","측정시간"
"성북구","장위1동","장위3동 [기타]","192","7.1","0.14","0.04","22.3","11080","1108076","2023053115"
"성북구","장위2동","월곡2동 [기타]","219","7.2","0.26","0.05","22.7","11080","1108077","2023053115"
"성북구","장위3동","석관동 [공원]","214","7.1","0.18","0.04","22.7","11080","1108078","2023053115"
"성북구","정릉1동","다산동 [관공서]","196","7","0.32","0.05","22.2","11080","1108062","2023053115"
"성북구","정릉2동","성북1 [배수지]","201","7.1","0.19","0.06","20.8","11080","1108063","2023053115"
"성북구","정릉3동","보문동 [공원]","197","7.1","0.12","0.05","21.5","11080","1108064","2023053115"
"성북구","정릉4동","월곡1동 [공원]","223","7.1","0.24","0.05","22.1","11080","1108065","2023053115"
"성북구","종암동","성북2 [올림터]","0","0","0","0.04","0","11080","1108084","2023053115"
"송파구","가락1동","송파2동 [공원]","220","7","0.3","0.05","21.9","11240","1124066","2023053115"
"송파구","가락2동","오금동 [공원]","207","7","0.21","0.05","21.6","11240","1124067","2023053115"
"송파구","가락본동","마천1동 [관공서]","204","7","0.34","0.05","22.8","11240","1124065","2023053115"
"송파구","거여1동","오금(유출) [지역배수지]","219","7.1","0.22","0.05","20.7","11240","1124053","2023053115"
"송파구","거여2동","위례 [배수지]","220","7","0.27","0.05","20.3","11240","1124054","2023053115"
"송파구","마천1동","거여1동 [공원]","221","7","0.31","0.05","21.7","11240","1124055","2023053115"
"송파구","마천2동","서초4 [기타]","190","7.4","0.27","0.05","22.1","11240","1124056","2023053115"
"송파구","문정1동","잠실6동 [관공서]","221","6.9","0.31","0.05","21.3","11240","1124068","2023053115"
"송파구","문정2동","문정1동 [학교]","241","7.2","0.27","0.07","20.4","11240","1124069","2023053115"
"송파구","방이1동","풍납1동 [공원]","224","7","0.26","0.05","22.9","11240","1124057","2023053115"
"송파구","방이2동","풍납2동 [기타]","223","6.9","0.29","0.04","23","11240","1124058","2023053115"
"송파구","삼전동","가락1동 [관공서]","221","7","0.23","0.05","23.5","11240","1124064","2023053115"
"송파구","석촌동","송파1동 [학교]","225","7.1","0.33","0.05","22.2","11240","1124063","2023053115"
"송파구","송파1동","방이1동 [공원]","221","7.1","0.32","0.05","21.4","11240","1124061","2023053115"
"송파구","송파2동","방이2동 [공원]","234","6.9","0.28","0.05","21.5","11240","1124062","2023053115"
"송파구","오금동","거여2동 [공원]","215","6.9","0.29","0.05","22.5","11240","1124060","2023053115"
"송파구","오륜동","가락본동 [공원]","243","7.2","0.24","0.05","20.7","11240","1124059","2023053115"
"송파구","위례동","장지동 [아파트]","220","6.9","0.17","0.04","22.3","11240","1124082","2023053115"
"송파구","잠실2동","잠실본동 [공원]","220","7.1","0.26","0.05","22.6","11240","1124079","2023053115"
"송파구","잠실3동","석촌동 [공원]","216","7.1","0.29","0.05","22.8","11240","1124080","2023053115"
"송파구","잠실4동","잠실2동 [지구대]","220","6.8","0.23","0.05","23.1","11240","1124075","2023053115"
"송파구","잠실6동","잠실7동 [공원]","215","7.1","0.18","0.05","23","11240","1124077","2023053115"
"송파구","잠실7동","삼전동 [지구대]","218","7","0.26","0.04","22.7","11240","1124078","2023053115"
"송파구","잠실본동","잠실3동 [공원]","229","6.9","0.24","0.05","21.8","11240","1124071","2023053115"
"송파구","장지동","잠실4동 [지구대]","221","7","0.16","0.05","21.8","11240","1124081","2023053115"
"송파구","풍납1동","성내2동 [공원]","224","7","0.33","0.05","22.2","11240","1124051","2023053115"
"송파구","풍납2동","성내3동 [공원]","229","7.1","0.3","0.05","21.7","11240","1124052","2023053115"
"양천구","목1동","오류1동 [기타]","196","7.1","0.31","0.05","22.5","11150","1115051","2023053115"
"양천구","목2동","오류2동(오남중) [학교]","204","7.1","0.31","0.08","20.8","11150","1115052","2023053115"
"양천구","목3동","목1동 [기타]","190","6.9","0.34","0.05","22.9","11150","1115053","2023053115"
"양천구","목4동","목2동 [기타]","189","6.9","0.33","0.05","22.8","11150","1115054","2023053115"
"양천구","목5동","목3동 [공원]","215","7","0.45","0.06","25.2","11150","1115071","2023053115"
"양천구","신월1동","목4동 [공원]","195","7.2","0.18","0.07","22.5","11150","1115057","2023053115"
"양천구","신월2동","목5동 [기타]","193","6.9","0.29","0.05","22.8","11150","1115058","2023053115"
"양천구","신월3동","신월1동 [공원]","183","7.1","0.2","0.05","22.6","11150","1115059","2023053115"
"양천구","신월4동","신월2동 [공원]","212","7","0.16","0.04","21.6","11150","1115060","2023053115"
"양천구","신월5동","신월3동 [공원]","172","7","0.18","0.07","21.5","11150","1115061","2023053115"
"양천구","신월6동","신월4동 [공원]","215","7.1","0.21","0.07","23","11150","1115062","2023053115"
"양천구","신월7동","신월5동 [공원]","207","7.2","0.19","0.08","21.8","11150","1115063","2023053115"
"양천구","신정1동","신월6동 [공원]","209","7.1","0.43","0.08","21.8","11150","1115064","2023053115"
"양천구","신정2동","신월7동 [공원]","195","7.2","0.21","0.06","21.7","11150","1115065","2023053115"
"양천구","신정3동","신정1동 [기타]","208","7.2","0.21","0.07","22.7","11150","1115066","2023053115"
"양천구","신정4동","신정2동(현대A) [아파트]","201","7.2","0.32","0.05","20.8","11150","1115072","2023053115"
"양천구","신정6동","신정4동 [공원]","188","7.2","0.21","0.05","22.5","11150","1115069","2023053115"
"양천구","신정7동","신정6동(강서수도) [수도사업소]","220","7.1","0.33","0.04","19.9","11150","1115070","2023053115"
"영등포구","당산1동","영등포7가(경남A) [아파트]","215","7","0.18","0.06","21.5","11190","1119055","2023053115"
"영등포구","당산2동","여의도동(서남지역) [지구대]","184","7.1","0.29","0.05","21.6","11190","1119056","2023053115"
"영등포구","대림1동","양평2동 [기타]","197","7.2","0.15","0.06","23.5","11190","1119070","2023053115"
"영등포구","대림2동","도림동 [기타]","196","7.1","0.14","0.05","22","11190","1119071","2023053115"
"영등포구","대림3동","대림1동 [기타]","200","7.1","0.22","0.04","24.6","11190","1119072","2023053115"
"영등포구","도림동","관악고등학교 [학교]","198","7.4","0.23","0.06","21.4","11190","1119075","2023053115"
"영등포구","문래동","당산2동 [기타]","195","7.1","0.26","0.06","22.8","11190","1119076","2023053115"
"영등포구","신길1동","대림2동 [기타]","207","7.1","0.24","0.06","24.3","11190","1119063","2023053115"
"영등포구","신길3동","대림3동 [기타]","213","7.3","0.29","0.07","22.4","11190","1119065","2023053115"
"영등포구","신길4동","신길1동 [기타]","189","7.2","0.32","0.06","22.7","11190","1119066","2023053115"
"영등포구","신길5동","신길3동 [기타]","190","7.1","0.2","0.05","22.8","11190","1119067","2023053115"
"영등포구","신길6동","신길4동 [기타]","193","7.1","0.17","0.05","23.4","11190","1119068","2023053115"
"영등포구","신길7동","신길5동 [기타]","200","7.2","0.28","0.05","21.9","11190","1119069","2023053115"
"영등포구","양평1동","문래삼환A [아파트]","200","7.3","0.18","0.05","21.4","11190","1119061","2023053115"
"영등포구","양평2동","현대3차아파트 [아파트]","210","7.2","0.2","0.07","20.8","11190","1119062","2023053115"
"영등포구","여의동","영등포동 [기타]","191","7","0.26","0.05","22.7","11190","1119054","2023053115"
"영등포구","영등포동","신대방2동(보라매A) [아파트]","212","7.1","0.24","0.04","20.8","11190","1119074","2023053115"
"영등포구","영등포본동","신대방1동(상떼빌A) [아파트]","220","7.1","0.22","0.05","20.5","11190","1119073","2023053115"
"용산구","남영동","원효로1동 [기타]","198","7.2","0.3","0.05","23","11030","1103053","2023053115"
"용산구","보광동","효창동 [기타]","198","7.3","0.26","0.05","22.8","11030","1103070","2023053115"
"용산구","서빙고동","정릉3동 [기타]","212","7.2","0.15","0.06","23.1","11030","1103069","2023053115"
"용산구","용문동","이촌1동 [기타]","196","6.8","0.27","0.04","23.7","11030","1103059","2023053115"
"용산구","용산2가동","북악 [올림터]","226","7.3","0.37","0.05","21.2","11030","1103052","2023053115"
"용산구","원효로1동","한남동 [기타]","202","7.1","0.21","0.05","22.5","11030","1103072","2023053115"
"용산구","원효로2동","정릉4동 [기타]","226","7.2","0.25","0.07","23","11030","1103057","2023053115"
"용산구","이촌1동","원효로2동 [기타]","201","7.2","0.31","0.05","23.3","11030","1103063","2023053115"
"용산구","이촌2동","성북1 [배수지]","201","7.1","0.19","0.06","20.8","11030","1103064","2023053115"
"용산구","이태원1동","남산 [배수지]","199","7.1","0.4","0.04","19.2","11030","1103065","2023053115"
"용산구","이태원2동","장위1동 [기타]","199","7.1","0.18","0.06","22.4","11030","1103066","2023053115"
"용산구","청파동","청구동 [기타]","195","7","0.34","0.06","23.5","11030","1103071","2023053115"
"용산구","한강로동","이촌동(동아그린A) [아파트]","200","7","0.25","0.05","18.3","11030","1103073","2023053115"
"용산구","한남동","서빙고동 [기타]","215","7.2","0.16","0.06","22.6","11030","1103074","2023053115"
"용산구","효창동","동선동 [기타]","222","7.2","0.25","0.04","23.3","11030","1103058","2023053115"
"용산구","후암동","용문동 [관공서]","199","7.1","0.25","0.06","21.4","11030","1103051","2023053115"
"은평구","갈현1동","신사1동 [기타]","196","7.2","0.21","0.06","22.3","11120","1112055","2023053115"
"은평구","갈현2동","자하문 [배수지]","199","7.2","0.18","0.06","23.4","11120","1112056","2023053115"
"은평구","구산동","신수동 [기타]","196","7","0.25","0.05","23.1","11120","1112057","2023053115"
"은평구","녹번동","용강동 [기타]","201","7.1","0.22","0.05","22.6","11120","1112051","2023053115"
"은평구","대조동","응암1동 [기타]","192","7.1","0.18","0.05","21.4","11120","1112058","2023053115"
"은평구","불광1동","구산동 [기타]","195","7.1","0.2","0.05","22.2","11120","1112052","2023053115"
"은평구","불광2동","증산동 [기타]","199","7.1","0.22","0.05","22.4","11120","1112072","2023053115"
"은평구","수색동","서교동 [기타]","197","7","0.28","0.06","23","11120","1112068","2023053115"
"은평구","신사1동","수색동 [기타]","196","7.3","0.22","0.06","22.3","11120","1112065","2023053115"
"은평구","신사2동","녹번동 [기타]","198","7.2","0.19","0.05","23.5","11120","1112066","2023053115"
"은평구","역촌동","불광1동 [기타]","197","7.1","0.18","0.05","22","11120","1112074","2023053115"
"은평구","응암1동","망원1동 [기타]","191","7","0.27","0.04","22.8","11120","1112059","2023053115"
"은평구","응암2동","신사2동 [기타]","200","7.1","0.17","0.05","23","11120","1112060","2023053115"
"은평구","증산동","역촌동 [기타]","198","7.1","0.2","0.05","22.6","11120","1112067","2023053115"
"은평구","진관동","응암2동 [기타]","198","7.1","0.21","0.08","22.5","11120","1112071","2023053115"
"종로구","가회동","보광동 [학교]","196","6.5","0.29","0.05","22.4","11010","1101060","2023053115"
"종로구","교남동","이태원2동 [기타]","196","7.1","0.21","0.05","22.5","11010","1101058","2023053115"
"종로구","무악동","남영동 [기타]","201","7.1","0.3","0.05","22.9","11010","1101057","2023053115"
"종로구","부암동","사직동 [기타]","194","7.1","0.3","0.07","22.9","11010","1101055","2023053115"
"종로구","사직동","무악동 [공원]","201","7.1","0.29","0.08","22.8","11010","1101053","2023053115"
"종로구","삼청동","장충동(중부수도) [수도사업소]","197","7","0.33","0.05","20.2","11010","1101054","2023053115"
"종로구","숭인1동","종로5,6가동 [기타]","195","7.1","0.28","0.06","22.7","11010","1101070","2023053115"
"종로구","숭인2동","창신1동 [기타]","198","7","0.22","0.13","22.3","11010","1101071","2023053115"
"종로구","이화동","돈암119소방서 [소방서]","224","7.1","0.19","0.05","22.3","11010","1101064","2023053115"
"종로구","종로1?2?3?4가동","교남동 [기타]","202","7.2","0.19","0.05","22.3","11010","","2023053115"
"종로구","종로5?6가동","가회동 [기타]","198","7.2","0.17","0.05","22.7","11010","","2023053115"
"종로구","창신1동","종로1.2.3.4가동 [기타]","202","7.2","0.16","0.05","22.3","11010","1101067","2023053115"
"종로구","창신2동","후암동 [기타]","206","7.1","0.22","0.05","22.1","11010","1101068","2023053115"
"종로구","창신3동","평창동 [기타]","217","7.3","0.28","0.05","22.3","11010","1101069","2023053115"
"종로구","청운효자동","성북2저 [배수지]","220","7.2","0.17","0.05","21.9","11010","1101072","2023053115"
"종로구","평창동","창신2동 [공원]","170","7.1","0.17","0.05","22.6","11010","1101056","2023053115"
"종로구","혜화동","종암1 [배수지]","255","7.1","0.21","0.05","22.8","11010","1101073","2023053115"
"중구","광희동","경내 [올림터]","198","7.2","0.31","0.05","20.3","11020","1102059","2023053115"
"중구","다산동","중림동 [기타]","207","7.1","0.25","0.05","22.9","11020","1102070","2023053115"
"중구","동화동","약수동 [기타]","199","7.1","0.3","0.05","23.3","11020","1102073","2023053115"
"중구","명동","숭인2동 [기타]","197","7","0.21","0.06","22.9","11020","1102055","2023053115"
"중구","소공동","사대부초교 [학교]","197","7","0.28","0.05","23.2","11020","1102052","2023053115"
"중구","신당5동","회현동 [기타]","197","7.1","0.28","0.05","22.3","11020","1102065","2023053115"
"중구","신당동","개운산 [배수지]","219","7.2","0.29","0.05","19.4","11020","1102069","2023053115"
"중구","약수동","신당5동 [기타]","194","7","0.25","0.05","23.6","11020","1102071","2023053115"
"중구","을지로동","부암동 [관공서]","221","7","0.28","0.06","22","11020","1102060","2023053115"
